#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_2961	4	1	1	2	0	1	4	1	3	1	3	2	1	2	1	2	1	4
OTU_265	19	16	26	35	9	8	25	19	29	20	21	33	23	20	22	14	16	38
OTU_2596	1	0	0	6	0	1	0	1	10	4	14	1	4	3	1	3	3	1
OTU_758	29	33	65	67	68	49	18	11	51	19	27	16	27	30	31	27	31	31
OTU_404	6	20	9	9	6	10	18	18	7	20	14	19	11	12	10	14	13	11
OTU_343	19	23	9	14	14	16	12	11	17	6	13	13	15	8	21	24	13	21
OTU_105	38	18	40	62	320	56	6	127	1	41	29	21	4	10	30	25	51	95
OTU_1749	9	1	5	2	1	4	6	3	3	6	4	6	1	3	7	2	2	4
OTU_576	16	6	10	3	2	6	12	9	11	9	8	6	7	3	10	7	3	11
OTU_1593	4	1	2	3	0	3	7	4	1	1	4	2	3	2	6	3	1	3
OTU_902	8	6	4	7	8	23	8	9	6	8	6	9	4	2	4	4	1	7
OTU_263	8	32	14	25	41	30	14	33	31	18	13	25	23	9	27	14	6	22
OTU_2191	2	1	0	0	4	6	5	4	9	4	3	8	5	5	8	1	1	4
OTU_3163	3	2	0	1	0	0	1	1	1	0	2	1	2	1	1	1	7	1
OTU_1060	1	6	6	3	5	3	0	17	0	2	7	4	1	0	2	8	0	5
OTU_144	46	15	19	50	48	33	55	48	43	53	28	28	52	37	34	30	33	26
OTU_1600	15	10	8	24	17	15	9	7	12	10	18	11	11	16	13	18	13	8
OTU_1683	3	3	1	0	2	1	1	0	4	1	6	1	2	3	1	7	2	3
OTU_1929	3	10	2	3	1	2	5	3	2	3	2	3	1	1	5	3	0	1
OTU_783	16	23	46	24	10	15	21	22	16	11	13	25	16	12	16	30	10	14
OTU_1934	2	1	1	0	0	1	3	2	4	3	2	3	0	0	3	1	1	3
OTU_1930	3	2	0	0	0	1	5	6	1	2	3	2	0	2	2	1	0	1
OTU_1514	9	9	38	20	13	17	5	9	6	2	9	7	3	6	6	21	9	14
OTU_2392	2	1	0	0	0	0	2	3	3	2	0	3	2	3	1	1	1	0
OTU_2026	9	8	2	5	1	3	4	5	6	2	10	8	4	8	5	6	2	3
OTU_1684	6	1	4	6	1	2	0	1	0	1	0	0	0	0	5	1	3	0
OTU_1174	6	2	0	6	2	3	0	4	2	0	2	4	5	0	2	3	3	7
OTU_1591	37	39	1	57	11	27	40	40	21	53	61	68	62	193	53	110	358	59
OTU_2020	2	0	1	2	5	0	1	0	4	0	0	1	3	1	2	4	0	0
OTU_295	19	15	19	27	15	17	21	20	12	13	13	26	22	18	12	16	13	21
OTU_721	19	10	18	18	15	9	3	14	9	7	5	1	7	7	0	14	10	4
OTU_2283	4	5	3	2	1	5	2	2	3	1	3	4	1	3	5	4	0	5
OTU_2373	16	16	6	13	2	16	15	18	9	13	23	20	12	16	9	10	7	15
OTU_571	7	2	17	8	18	6	7	14	17	11	2	3	7	8	13	5	2	11
OTU_452	33	3	8	10	9	12	9	8	6	13	5	23	7	3	9	9	14	15
OTU_1179	4	6	2	3	1	1	6	2	2	2	4	9	1	0	2	3	10	1
OTU_1052	6	6	2	7	5	5	4	2	2	1	12	8	9	3	2	9	4	6
OTU_1798	2	2	5	1	1	1	1	2	3	4	2	4	0	1	1	6	3	2
OTU_538	5	1	38	0	4	33	0	5	8	9	13	2	15	25	1	1	23	9
OTU_665	13	12	15	12	15	17	13	3	3	7	6	12	2	8	8	5	6	9
OTU_1763	15	10	17	4	2	11	8	9	11	6	4	7	4	2	6	10	3	3
OTU_745	9	8	5	4	2	1	8	9	3	3	6	11	5	2	3	5	3	13
OTU_393	13	7	12	33	31	14	11	6	19	15	22	7	8	23	13	22	18	16
OTU_551	12	9	3	12	8	5	13	4	7	7	5	15	14	24	3	9	2	9
OTU_1512	4	3	5	4	4	10	9	5	6	4	6	4	6	0	5	13	1	4
OTU_926	8	2	3	1	6	3	1	4	3	0	1	0	1	1	28	1	4	4
OTU_678	8	11	8	11	0	14	9	1	9	7	3	9	0	2	6	9	7	7
OTU_1753	2	2	1	2	0	1	0	1	0	0	3	0	2	5	4	5	2	5
OTU_1546	2	2	0	0	5	2	1	1	5	0	2	3	2	4	6	6	1	2
OTU_927	3	1	2	0	2	1	1	1	0	0	4	2	2	1	1	56	1	8
OTU_353	11	16	31	9	25	12	6	13	7	19	23	15	5	4	8	18	17	18
OTU_221	17	43	0	3	52	66	3	74	7	10	15	6	3	48	50	17	2	4
OTU_1717	3	8	0	1	1	5	2	6	2	0	1	2	8	0	1	1	1	10
OTU_1432	3	2	0	1	1	5	2	2	2	2	1	3	0	3	1	5	5	4
OTU_398	14	10	0	28	11	6	30	11	15	12	12	11	8	4	14	8	4	22
OTU_208	18	10	7	1	5	48	27	35	11	15	20	25	36	9	9	30	80	60
OTU_274	27	34	22	33	112	18	7	13	17	5	21	10	43	13	28	18	13	5
OTU_789	6	5	0	5	1	4	16	3	8	15	2	5	4	2	8	4	5	8
OTU_1874	2	3	0	1	5	0	3	1	1	2	1	8	1	3	0	0	4	4
OTU_462	8	11	8	17	17	17	8	2	5	7	7	15	4	10	16	9	6	9
OTU_1177	3	1	0	3	0	2	3	2	1	1	0	3	6	9	4	13	2	3
OTU_365	9	6	12	42	28	18	9	5	14	3	4	6	2	40	5	16	17	6
OTU_431	10	4	6	11	4	4	10	6	13	5	10	9	18	21	10	14	13	9
OTU_616	2	13	4	7	13	1	3	4	3	4	4	8	9	11	3	34	2	4
OTU_199	36	29	8	14	26	24	36	13	13	27	36	25	40	44	33	16	20	25
OTU_891	2	8	4	3	5	6	6	2	9	4	6	3	6	6	6	8	3	1
OTU_3148	2	0	0	0	0	2	0	0	0	0	0	3	0	0	1	0	1	1
OTU_1228	3	3	2	1	0	3	10	6	3	1	5	14	9	1	10	3	1	1
OTU_3149	1	1	0	3	0	3	1	0	0	0	2	0	2	0	3	5	0	2
OTU_299	19	38	9	20	18	14	9	5	15	12	11	7	25	12	21	26	7	27
OTU_3165	3	3	0	0	2	0	0	8	1	1	5	1	0	0	2	1	0	2
OTU_3178	19	24	21	19	18	15	24	21	38	22	16	24	25	12	18	17	8	18
OTU_683	11	3	5	17	5	5	0	1	19	6	0	1	5	7	5	3	18	1
OTU_987	6	12	0	0	0	1	6	9	0	1	1	0	4	0	18	5	0	2
OTU_487	5	2	14	6	4	13	10	8	19	10	2	20	3	2	14	10	9	16
OTU_858	11	2	8	3	0	3	11	8	3	0	1	6	6	8	3	3	6	1
OTU_623	9	7	5	7	1	6	16	14	6	3	3	11	14	1	7	1	5	5
OTU_2399	1	1	4	1	0	2	1	2	0	1	3	3	12	0	1	1	0	1
OTU_1282	2	4	3	0	2	0	3	1	2	2	2	4	0	7	5	3	5	5
OTU_2775	2	1	0	0	0	0	3	1	1	0	3	2	1	0	0	0	0	2
OTU_597	20	3	2	30	7	1	5	3	3	5	2	17	1	3	16	15	4	3
OTU_470	9	7	5	14	3	7	21	7	18	9	33	7	16	6	11	7	8	15
OTU_107	66	57	61	71	57	84	50	32	42	36	54	56	36	35	64	57	48	44
OTU_1669	1	0	0	2	1	4	6	2	2	1	1	7	2	1	2	0	0	3
OTU_3201	2	1	0	0	0	0	3	1	0	0	1	0	3	1	3	0	0	0
OTU_340	15	25	6	9	3	10	15	27	21	12	21	20	32	7	12	24	5	16
OTU_1278	4	0	0	1	2	7	2	2	2	4	11	0	1	0	4	3	2	5
OTU_1336	4	0	1	0	0	1	7	3	5	2	1	8	4	3	2	6	1	3
OTU_457	5	19	15	8	10	8	11	26	3	3	3	15	14	11	22	13	11	5
OTU_1470	5	7	0	2	1	2	2	5	1	4	2	3	2	3	2	7	3	2
OTU_2401	2	0	0	2	0	0	1	1	2	1	1	3	1	1	0	0	4	0
OTU_1326	3	5	2	2	0	10	3	1	0	3	7	3	1	2	5	1	0	5
OTU_1354	6	6	0	0	0	0	2	19	4	0	1	0	7	0	1	0	0	0
OTU_826	6	8	6	2	3	8	4	2	3	4	3	2	4	5	3	3	7	6
OTU_483	10	5	6	3	1	14	8	4	12	5	7	11	13	12	18	6	13	13
OTU_374	15	19	14	2	12	6	24	14	9	16	29	14	13	7	18	8	21	19
OTU_1877	3	0	0	1	0	2	4	3	2	1	1	0	0	0	0	0	4	4
OTU_1686	4	4	1	1	0	0	3	2	0	2	3	0	0	1	21	0	12	0
OTU_1407	2	1	0	1	1	3	4	2	2	3	4	5	2	5	4	2	2	3
OTU_3065	1	0	3	0	10	1	1	0	0	1	0	0	3	0	2	1	2	0
OTU_479	8	10	7	2	13	9	6	20	11	11	9	5	14	8	15	15	2	21
OTU_302	9	6	1	7	8	4	24	28	31	20	29	23	20	16	30	22	19	24
OTU_2779	4	2	2	0	0	6	1	2	0	2	0	2	0	0	1	1	0	0
OTU_474	12	29	4	8	17	5	15	8	3	5	11	8	10	6	10	5	5	11
OTU_1639	1	7	0	0	6	3	0	0	0	0	1	2	0	1	2	0	0	2
OTU_433	6	35	7	17	2	14	11	6	4	8	3	16	3	13	35	17	1	21
OTU_2173	12	4	4	8	6	41	8	6	19	10	10	12	7	4	47	16	95	12
OTU_2780	1	3	4	1	1	2	2	2	2	2	0	0	2	3	1	0	2	2
OTU_752	5	9	6	3	6	6	3	11	4	4	1	6	1	5	20	2	5	6
OTU_174	8	11	2	4	6	3	17	54	15	35	10	5	7	6	34	288	73	2
OTU_1175	2	2	2	5	2	2	6	4	5	4	4	6	4	5	4	3	4	6
OTU_467	8	19	4	0	7	3	26	29	29	10	15	3	9	5	5	14	11	1
OTU_1634	2	3	0	1	0	1	7	5	2	3	5	5	2	1	6	2	1	5
OTU_1963	3	1	0	0	0	2	3	5	3	2	0	3	2	2	0	5	1	0
OTU_842	2	45	0	1	8	3	2	3	3	4	0	1	1	0	0	0	0	3
OTU_1937	5	2	7	2	4	3	8	3	3	5	4	5	4	3	6	7	6	2
OTU_2292	2	3	3	2	4	6	0	1	0	3	2	3	1	0	6	7	1	2
OTU_3185	3	4	8	0	2	1	2	2	2	0	0	3	1	0	2	3	0	3
OTU_2661	1	2	1	3	0	1	2	1	0	0	2	0	2	0	1	1	0	4
OTU_1687	1	0	0	0	3	0	2	0	1	1	0	1	5	5	5	0	6	0
OTU_2406	1	2	2	0	1	4	2	7	1	2	4	11	3	3	1	3	2	2
OTU_182	40	13	40	37	57	92	22	9	19	23	32	38	9	38	14	48	41	17
OTU_879	6	0	0	0	0	47	4	6	1	4	2	2	4	1	3	0	1	0
OTU_547	5	4	5	12	11	5	11	6	9	8	10	5	10	15	13	11	6	8
OTU_1143	1	6	0	5	0	3	0	2	1	1	3	1	1	6	7	1	6	3
OTU_3294	5	3	0	2	1	2	3	7	4	13	7	8	5	9	9	6	12	16
OTU_880	10	1	3	8	0	14	5	3	1	2	17	8	1	2	0	1	2	3
OTU_884	3	10	3	10	2	3	4	6	2	8	6	5	4	2	4	1	5	6
OTU_710	2	2	0	3	6	2	4	0	5	1	6	1	0	33	1	2	42	3
OTU_729	8	10	4	1	1	8	4	5	9	7	3	5	1	3	6	10	0	9
OTU_372	12	14	13	7	13	8	19	22	10	10	27	16	12	20	16	8	19	10
OTU_279	11	41	17	38	9	17	20	32	24	17	21	19	37	8	32	18	15	36
OTU_2343	4	3	2	1	2	3	8	2	2	2	5	5	5	5	2	2	1	1
OTU_555	10	8	10	15	16	16	9	7	19	11	15	14	6	26	13	13	17	9
OTU_1765	3	1	4	2	4	7	3	2	1	2	3	4	3	0	2	4	1	1
OTU_349	15	39	29	23	6	12	26	3	16	15	7	17	16	21	15	5	5	16
OTU_3160	1	1	0	0	3	4	13	3	5	1	6	12	13	4	5	4	0	0
OTU_2223	4	7	2	2	2	1	3	1	4	6	3	6	3	6	7	1	3	8
OTU_2294	2	0	0	2	3	5	2	1	0	0	1	0	2	1	0	1	4	2
OTU_2734	5	1	1	1	4	6	4	11	2	3	3	8	3	4	4	0	3	5
OTU_3161	1	3	0	2	1	0	2	2	1	2	0	3	0	0	0	1	0	0
OTU_1242	5	0	0	2	3	4	0	5	3	2	6	8	0	0	2	7	0	1
OTU_990	4	8	9	7	0	4	5	5	3	2	5	11	11	2	3	5	6	3
OTU_1073	6	9	3	3	7	3	1	4	1	2	8	6	4	7	3	3	3	6
OTU_2341	3	1	5	0	0	2	2	3	5	1	1	5	13	1	3	1	0	6
OTU_753	8	4	0	0	2	16	7	5	2	1	2	12	8	0	2	4	18	7
OTU_2371	8	15	4	10	12	12	14	9	7	9	10	5	4	4	10	3	8	9
OTU_293	3	2	9	6	59	2	8	0	44	3	70	1	80	2	27	3	1	1
OTU_833	5	14	4	8	6	5	6	6	1	4	5	6	9	2	7	4	6	6
OTU_674	8	8	3	10	1	1	11	9	10	10	6	16	6	3	5	2	11	5
OTU_913	8	5	69	3	1	0	3	2	2	0	3	6	2	1	8	2	0	1
OTU_355	24	13	9	10	11	12	20	10	12	15	15	20	14	6	13	13	12	17
OTU_736	11	5	5	11	2	4	4	7	10	3	6	9	2	1	3	3	4	6
OTU_377	14	12	14	14	7	6	16	14	14	10	14	20	14	9	17	9	3	12
OTU_471	18	6	6	6	7	7	9	3	13	11	14	11	10	3	18	11	4	25
OTU_2410	3	0	0	0	0	0	12	1	0	0	0	0	1	0	0	0	0	1
OTU_2147	4	5	5	2	6	2	13	5	5	3	5	12	3	3	4	4	3	6
OTU_2603	1	0	0	0	0	0	3	3	4	2	0	5	1	0	1	1	0	1
OTU_589	4	4	3	6	16	7	4	3	5	9	6	4	8	9	10	6	8	8
OTU_2638	2	0	2	0	0	0	3	1	1	2	3	5	5	0	1	1	2	4
OTU_152	14	44	19	19	36	52	20	23	28	36	13	15	50	27	93	46	50	36
OTU_1613	9	4	5	6	4	10	10	7	12	9	14	9	6	11	7	19	10	20
OTU_577	9	10	3	6	4	10	17	9	4	3	16	14	8	9	10	15	9	13
OTU_2066	1	2	2	1	1	1	4	0	2	1	5	2	1	4	3	1	1	6
OTU_1098	4	6	4	3	31	3	0	0	1	2	2	0	0	3	0	2	4	4
OTU_255	23	16	8	17	9	21	37	21	26	10	32	33	17	10	28	33	15	26
OTU_2954	5	2	1	1	0	1	2	3	1	3	3	4	5	3	4	0	1	3
OTU_2979	4	4	1	0	1	3	8	0	9	7	6	2	6	7	2	2	5	3
OTU_2515	4	3	0	1	0	2	2	0	1	0	0	1	1	2	1	2	1	2
OTU_1881	4	2	0	0	1	5	2	1	0	1	2	2	3	1	0	4	1	1
OTU_881	4	0	0	0	0	0	32	0	2	30	1	7	0	0	0	0	0	0
OTU_1028	5	5	3	2	5	6	2	5	4	5	4	4	2	5	3	5	6	3
OTU_659	6	3	2	0	9	1	4	4	3	3	8	4	3	13	9	18	11	7
OTU_250	29	14	3	9	30	15	20	8	14	16	26	23	26	24	32	26	44	43
OTU_458	19	13	8	10	7	22	10	13	11	20	7	34	6	4	6	7	3	14
OTU_2030	1	3	4	5	0	2	1	1	2	1	0	1	5	2	3	1	0	0
OTU_2204	2	4	3	1	2	1	2	1	0	0	3	3	3	3	3	3	3	1
OTU_394	8	26	55	47	8	23	20	18	15	12	30	23	32	22	23	33	19	39
OTU_341	10	26	9	25	15	14	11	12	14	13	7	9	23	14	14	17	12	14
OTU_822	14	33	28	14	8	26	10	31	11	7	25	11	18	12	8	15	24	14
OTU_962	10	14	1	5	3	5	7	8	9	5	2	5	5	3	6	6	11	8
OTU_977	3	3	7	1	2	2	10	9	8	9	12	5	10	9	8	5	8	2
OTU_2533	3	4	2	3	1	1	9	7	1	10	3	5	8	5	2	5	10	6
OTU_814	5	3	8	5	2	4	6	4	3	7	7	3	4	1	3	4	7	8
OTU_1797	4	11	6	4	4	6	4	8	5	3	3	9	6	2	2	5	5	10
OTU_246	26	23	9	5	15	17	49	27	37	66	19	111	7	7	11	14	4	20
OTU_3313	3	1	0	1	0	1	7	2	4	4	2	1	2	2	6	2	4	5
OTU_679	4	6	3	5	4	4	7	13	8	6	6	11	8	1	8	7	3	5
OTU_696	13	5	1	7	5	16	14	6	2	9	9	9	4	9	7	5	4	9
OTU_1251	3	1	0	1	3	4	5	8	14	6	2	4	2	0	8	2	3	2
OTU_2413	4	0	0	2	0	1	2	4	4	2	3	1	1	0	2	1	1	1
OTU_893	6	2	0	12	0	5	4	5	7	2	2	3	6	14	6	13	10	4
OTU_746	5	2	1	4	0	11	3	7	4	0	3	4	0	11	41	0	0	0
OTU_1358	1	1	2	0	0	6	6	3	1	5	4	2	1	0	1	3	8	2
OTU_605	8	1	8	8	10	8	5	4	17	9	6	6	3	6	8	10	11	13
OTU_1644	1	2	0	0	1	0	0	3	2	1	1	0	3	2	2	3	1	6
OTU_836	14	7	4	2	1	0	12	6	4	5	2	4	8	3	4	3	3	3
OTU_1393	2	2	5	6	1	0	2	3	4	0	0	1	2	7	3	1	2	3
OTU_423	9	12	6	11	3	13	15	4	7	10	21	11	12	13	12	13	8	16
OTU_1836	3	3	3	2	0	3	2	2	7	3	3	4	1	2	5	1	5	4
OTU_732	7	4	5	5	5	2	6	3	3	6	8	4	10	2	15	1	9	5
OTU_805	4	4	0	2	3	6	11	7	8	5	12	8	5	3	8	2	6	3
OTU_2691	3	0	1	0	0	2	3	0	0	0	4	2	1	1	1	2	1	0
OTU_530	8	6	8	7	2	7	11	5	5	9	5	7	7	11	17	14	8	10
OTU_1585	10	14	5	5	9	16	15	8	11	5	11	12	12	12	10	11	12	6
OTU_897	6	3	10	6	7	11	7	6	3	4	5	6	5	6	4	3	3	6
OTU_531	34	1	6	2	142	3	1	44	0	8	12	5	1	5	2	1	1	8
OTU_1691	2	2	1	1	2	2	2	2	2	2	2	2	6	0	4	1	2	2
OTU_1885	2	1	2	1	0	1	1	0	0	1	2	1	2	5	1	3	4	2
OTU_1200	1	2	1	0	1	0	10	6	9	4	2	6	4	4	5	3	1	3
OTU_388	8	16	22	6	8	10	19	25	14	22	11	11	8	26	5	13	5	19
OTU_1554	4	5	1	1	0	1	2	1	5	1	0	7	5	5	7	3	3	1
OTU_1940	7	1	0	1	0	1	5	2	0	2	0	3	1	1	0	0	0	3
OTU_1029	2	1	1	9	1	3	5	3	1	4	11	3	2	4	5	2	2	3
OTU_715	9	7	4	9	6	11	5	3	5	7	6	5	4	4	4	4	3	4
OTU_2791	1	4	1	0	0	6	0	1	0	3	0	0	0	2	0	1	2	1
OTU_1890	4	1	4	1	4	5	2	2	3	1	4	1	1	2	2	1	1	4
OTU_275	11	22	70	0	0	32	1	7	8	28	4	13	5	72	2	53	8	9
OTU_2719	1	3	1	2	0	1	1	0	6	0	0	0	0	0	0	4	0	8
OTU_741	9	7	7	7	5	4	5	6	6	5	7	8	4	8	5	9	5	13
OTU_2850	2	6	8	2	1	4	10	10	3	10	2	2	2	6	4	3	1	2
OTU_630	11	0	0	8	0	6	3	14	4	3	2	14	7	1	0	4	1	52
OTU_807	4	2	0	3	2	3	4	0	5	8	23	6	4	2	7	9	14	5
OTU_1456	3	2	1	1	0	2	4	3	2	2	2	2	2	0	3	1	1	2
OTU_1766	5	3	2	1	2	2	2	2	0	2	0	1	6	1	0	2	0	4
OTU_1253	3	3	0	3	3	3	7	1	3	1	4	1	1	2	4	1	6	4
OTU_1647	4	0	2	0	0	5	1	0	4	3	0	6	8	0	0	2	0	3
OTU_933	5	3	6	4	1	9	3	2	13	3	1	1	3	4	2	4	1	0
OTU_1030	7	17	1	2	6	1	2	6	8	6	3	5	13	1	9	5	5	2
OTU_332	24	27	6	14	27	12	8	18	13	16	8	12	27	9	17	11	5	19
OTU_894	4	5	17	4	0	3	2	5	2	4	7	3	2	3	4	7	0	14
OTU_2361	4	0	0	0	2	4	20	1	0	0	1	0	0	0	0	0	0	1
OTU_936	7	0	2	2	1	3	6	3	4	1	7	5	3	7	2	2	4	2
OTU_412	17	14	17	29	20	14	22	9	10	8	18	9	17	16	11	15	24	10
OTU_495	6	23	11	12	14	8	6	9	11	8	2	7	16	9	10	5	6	9
OTU_1359	16	10	13	26	5	14	17	13	12	7	7	9	6	2	10	28	2	5
OTU_304	13	23	17	13	2	7	31	18	33	18	23	15	16	18	16	30	26	30
OTU_424	7	8	6	4	2	9	27	13	18	11	10	14	6	4	22	8	17	9
OTU_851	6	9	4	10	24	8	7	3	13	7	8	2	4	12	9	14	10	4
OTU_124	51	30	126	29	15	26	47	16	26	32	55	32	42	46	60	55	33	66
OTU_330	12	4	11	13	57	17	4	12	7	14	55	6	12	4	18	14	16	19
OTU_760	6	6	3	6	4	7	8	10	8	11	7	11	3	0	4	5	7	5
OTU_414	14	19	1	14	0	8	15	27	25	39	2	3	12	2	8	15	0	29
OTU_1596	2	0	0	2	2	0	1	6	1	1	1	0	0	2	3	5	2	8
OTU_3050	1	0	0	1	0	0	0	0	0	2	0	1	1	3	1	1	0	3
OTU_484	6	1	0	1	0	2	2	4	19	2	1	0	3	0	3	118	1	10
OTU_980	9	1	0	0	0	1	4	3	1	1	19	12	3	0	8	4	0	2
OTU_664	5	1	0	0	2	3	45	4	18	7	5	7	1	0	1	2	0	10
OTU_3167	4	0	0	0	0	1	0	0	1	1	0	2	0	1	1	0	4	0
OTU_1987	8	10	3	7	13	9	17	12	13	14	7	15	8	7	6	6	6	14
OTU_1256	3	6	1	2	3	2	2	3	2	2	4	9	2	1	5	2	2	4
OTU_2423	11	6	6	3	6	6	6	9	4	7	2	5	6	1	10	6	8	9
OTU_227	16	35	24	15	14	25	32	38	16	19	23	21	18	14	29	42	12	58
OTU_1467	8	5	1	9	2	0	1	2	1	2	2	2	5	2	4	1	0	4
OTU_600	8	9	6	13	6	12	7	4	8	5	9	7	8	4	10	6	8	3
OTU_978	5	0	1	1	2	0	4	28	2	5	0	8	1	1	1	5	0	0
OTU_867	1	6	2	2	0	3	6	3	2	6	1	12	4	7	7	3	2	6
OTU_660	8	3	2	6	7	7	9	3	5	7	7	14	1	1	17	8	7	13
OTU_1899	4	1	2	1	3	0	1	7	1	0	0	5	5	0	2	6	0	3
OTU_1394	4	3	1	4	5	3	0	7	1	0	2	0	1	2	2	5	0	2
OTU_991	3	0	3	2	11	0	1	0	8	3	6	1	4	2	0	7	1	4
OTU_631	8	9	9	4	7	10	4	9	7	6	3	4	9	7	6	8	4	8
OTU_1886	3	3	6	1	1	4	7	1	2	3	4	8	5	1	4	5	0	5
OTU_2792	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	3	2	1
OTU_346	19	30	8	15	14	3	20	7	15	22	15	31	21	15	8	9	18	12
OTU_667	7	6	0	2	0	6	5	19	3	7	6	7	7	1	9	7	7	7
OTU_2993	6	4	4	0	1	0	2	0	1	1	1	1	4	3	0	0	0	2
OTU_1907	10	3	2	1	5	2	19	15	9	13	13	6	19	13	21	10	8	12
OTU_608	6	9	4	11	6	4	9	16	7	11	4	6	8	2	7	3	8	5
OTU_1184	4	5	5	0	2	3	4	3	2	2	7	9	6	4	5	5	5	3
OTU_2527	13	16	11	28	26	17	13	14	9	10	9	8	16	14	13	13	12	11
OTU_1764	5	1	1	1	3	2	10	3	3	1	3	4	1	1	1	0	1	2
OTU_782	7	4	8	9	0	19	2	1	3	3	8	5	4	2	3	5	4	2
OTU_1597	2	1	1	1	1	3	4	4	5	2	7	3	2	5	2	4	2	0
OTU_2201	43	35	44	17	40	93	30	49	18	25	28	26	19	30	25	12	24	24
OTU_1127	1	4	0	1	0	5	6	8	34	1	1	10	0	2	5	1	0	0
OTU_882	7	2	2	3	3	2	3	3	4	13	7	3	3	2	7	2	6	4
OTU_1996	3	0	1	0	0	0	0	2	1	3	0	6	0	2	1	3	7	0
OTU_1196	6	2	1	2	0	3	3	1	3	0	2	1	8	7	4	1	0	1
OTU_469	9	3	2	1	1	2	28	13	18	15	10	7	14	6	18	12	6	10
OTU_1506	5	1	1	1	0	2	13	5	8	4	2	6	1	3	4	3	2	2
OTU_1555	2	2	3	1	1	2	0	2	3	2	3	4	2	0	1	1	1	1
OTU_1598	5	3	2	5	2	2	4	4	4	3	3	1	0	6	3	2	3	4
OTU_198	22	64	17	70	6	57	22	20	21	21	27	16	20	27	34	21	13	17
OTU_1058	7	2	0	3	1	2	1	1	2	3	0	5	2	5	12	10	0	5
OTU_2905	3	3	1	2	0	0	6	1	5	2	0	1	2	0	2	0	1	0
OTU_1338	6	7	0	0	1	3	1	2	3	1	1	1	3	3	1	3	2	5
OTU_2748	4	0	0	1	0	0	1	3	0	1	1	2	2	1	2	1	1	2
OTU_2582	2	2	0	4	1	2	3	1	2	1	3	3	2	0	3	4	1	3
OTU_2972	4	0	2	3	0	0	0	0	3	0	1	0	0	0	1	0	0	0
OTU_1893	2	2	0	0	1	0	1	2	3	2	4	3	4	2	2	0	1	1
OTU_1031	2	0	7	6	4	1	1	3	3	9	2	4	2	8	7	4	1	5
OTU_3206	2	4	2	62	0	9	3	2	1	0	2	0	2	0	4	0	4	2
OTU_1287	1	2	3	2	2	1	1	1	14	2	3	1	7	1	2	12	5	3
OTU_425	10	4	1	15	0	1	26	2	6	20	25	29	4	4	19	23	17	11
OTU_2118	2	2	3	3	3	2	2	3	2	5	3	6	0	3	1	3	3	3
OTU_1221	1	6	9	1	0	3	3	1	3	4	1	8	1	7	7	7	4	5
OTU_277	14	17	83	29	11	19	9	14	14	18	10	19	13	13	16	25	9	15
OTU_40	3	43	6	68	141	3	42	270	7	122	160	104	919	61	18	45	256	142
OTU_500	11	14	8	14	11	9	4	12	6	5	13	11	4	35	8	3	2	4
OTU_1160	4	0	9	0	9	3	0	0	2	2	0	0	0	2	0	28	0	0
OTU_2641	1	3	2	3	0	2	2	1	1	2	1	0	0	0	0	0	0	0
OTU_506	9	13	2	11	9	8	8	5	18	9	11	24	1	4	8	11	18	7
OTU_1696	5	0	1	3	0	0	1	1	3	5	0	0	3	2	4	0	0	2
OTU_1697	5	5	1	1	1	7	4	3	3	2	3	4	3	2	2	1	4	4
OTU_284	11	16	23	12	14	49	11	28	6	44	12	29	9	7	14	36	10	14
OTU_692	5	10	5	4	1	3	5	14	9	6	3	27	7	4	9	8	4	2
OTU_3072	1	0	1	0	0	3	5	1	1	1	4	1	0	1	1	0	1	0
OTU_905	8	4	2	4	9	6	3	3	6	3	4	1	2	5	4	4	3	5
OTU_380	5	10	7	8	26	7	6	25	8	17	30	5	7	3	19	11	15	24
OTU_1942	4	2	0	1	3	3	0	1	0	2	2	3	0	2	5	0	1	2
OTU_1238	5	6	4	4	1	5	8	2	2	0	3	6	2	3	5	0	6	1
OTU_835	6	5	15	4	11	0	15	3	5	5	5	0	6	1	2	3	2	3
OTU_1181	3	0	2	4	3	3	2	7	3	0	6	0	17	0	4	10	3	2
OTU_1289	1	1	0	2	0	1	3	7	6	5	0	0	4	2	3	2	6	7
OTU_2200	1	1	0	0	0	0	2	3	1	0	3	0	1	6	4	0	2	2
OTU_2051	3	3	5	2	1	6	6	5	1	2	6	8	9	6	3	5	8	3
OTU_1115	2	2	4	0	6	2	8	2	1	2	3	1	9	1	4	5	1	9
OTU_1648	1	1	0	1	1	3	1	1	0	2	2	3	1	6	1	3	1	0
OTU_1005	3	1	0	1	0	1	6	2	5	5	2	2	4	8	5	5	2	5
OTU_1943	6	0	1	0	0	5	7	1	3	0	13	2	0	0	3	0	0	1
OTU_937	6	5	8	4	1	3	6	5	3	1	1	9	5	4	9	5	7	5
OTU_2117	3	1	2	0	3	1	2	1	3	2	5	3	2	3	4	7	8	5
OTU_633	7	51	25	2	0	0	0	2	6	7	2	1	0	1	0	10	0	7
OTU_2416	1	2	2	1	1	1	8	2	2	3	6	3	4	2	5	1	1	1
OTU_992	1	3	2	3	0	2	3	4	5	2	1	5	8	5	4	12	6	5
OTU_1811	4	4	0	1	0	1	6	3	2	1	1	5	2	1	1	1	1	1
