OTUID	logFC	logCPM	PValue	FDR	level	Kingdom	Phylum	Class	Order	Family	Genus	Species	MeanA	MeanB	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6
ASV_472	-0.702	9.041	0.276649519720753	0.604284127210554	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unassigned	0.025	0.048	0	0.043	0.023	0.048	0	0.034	0.093	0.057	0.046	0.036	0.044	0.01
ASV_181	0.58	10.122	0.277287812599343	0.604709261716647	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Unassigned	0.106	0.08	0.065	0.174	0.031	0.048	0.159	0.159	0.093	0.086	0.018	0.173	0.062	0.048
ASV_229	0.461	9.818	0.279486415982546	0.60794850738887	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Kinneretia	Unassigned	0.079	0.066	0.084	0.095	0.062	0.032	0.098	0.101	0.046	0.038	0.073	0.064	0.08	0.096
ASV_726	-0.803	8.318	0.279665234140001	0.60794850738887	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Unassigned	0.01	0.02	0.019	0.035	0	0.008	0	0	0.019	0.029	0.027	0.027	0.009	0.01
ASV_1352	-0.704	8.383	0.280932103598183	0.609730027395419	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.011	0.021	0.019	0.017	0	0.008	0.008	0.017	0.019	0.01	0.046	0.018	0.018	0.019
ASV_821	0.714	8.589	0.28146183149953	0.609908547430619	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Afifellaceae	Afifella	Unassigned	0.026	0.017	0.047	0.043	0.008	0.032	0.008	0.017	0	0.029	0	0.027	0.027	0.019
ASV_1143	-0.974	8.069	0.28358902185077	0.612848898452174	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Unassigned	0.006	0.014	0.028	0	0	0	0.008	0	0.028	0.01	0	0.027	0.009	0.01
ASV_306	0.639	9.531	0.283718015350933	0.612848898452174	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora	Unassigned	0.066	0.05	0.084	0.078	0.039	0.024	0.038	0.134	0.084	0.029	0	0.027	0.027	0.134
ASV_710	-0.706	8.46	0.286827141261324	0.618584483448077	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0.013	0.025	0.019	0.026	0.015	0	0.008	0.008	0.028	0.01	0.009	0.009	0.044	0.048
ASV_1271	-0.807	8.501	0.288491465467441	0.621190943810618	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Hyalangium	Unassigned	0.013	0.027	0.028	0.017	0.015	0	0	0.017	0.028	0.076	0	0.018	0.009	0.029
ASV_289	0.499	9.354	0.290029837135196	0.622538996257947	NotSig	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.052	0.043	0.047	0.061	0.062	0.048	0.03	0.067	0.074	0.067	0.037	0.027	0.027	0.029
ASV_571	0.582	9.301	0.290031007060746	0.622538996257947	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	Unassigned	0.052	0.04	0.065	0.035	0.046	0.032	0.03	0.101	0.046	0.019	0.055	0	0.062	0.058
ASV_1279	-0.868	8.251	0.295016505878278	0.631700898630397	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	Unassigned	0.009	0.019	0.019	0.009	0	0.008	0.008	0.008	0.019	0.01	0.055	0	0	0.029
ASV_904	-0.669	8.74	0.295247943929675	0.631700898630397	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned	0.017	0.034	0	0.017	0	0.008	0.045	0.034	0.037	0.029	0.018	0.045	0.035	0.038
ASV_1230	-0.828	8.029	0.295689782337633	0.631700898630397	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Allosphingosinicella	Unassigned	0.005	0.012	0	0.009	0	0.008	0.008	0.008	0.009	0.029	0.009	0.009	0.009	0.01
ASV_605	-0.517	10.338	0.296793210207251	0.631888509321166	NotSig	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Blastococcus	Unassigned	0.088	0.147	0.047	0.217	0.093	0.072	0.023	0.075	0.13	0.2	0.082	0.082	0.08	0.307
ASV_1528	-0.618	8.583	0.296847662697788	0.631888509321166	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Unassigned	0.016	0.028	0.037	0.026	0.008	0.008	0	0.017	0.037	0.029	0.037	0.018	0.027	0.019
ASV_1401	-0.972	8.075	0.297168403870042	0.631888509321166	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.005	0.014	0	0	0.015	0.008	0.008	0	0	0.029	0.009	0.009	0.035	0
ASV_420	-0.716	8.987	0.298503155462077	0.633738007624316	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0.025	0.046	0.047	0.035	0.008	0	0	0.059	0.074	0.01	0.027	0.027	0.053	0.086
ASV_787	-0.951	8.178	0.299014552155802	0.633829860834788	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Unassigned	0.007	0.017	0	0	0	0.024	0.015	0	0	0.01	0.009	0.009	0.035	0.038
ASV_149	0.495	10.185	0.299928495299639	0.633829860834788	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylobacillus	Unassigned	0.11	0.086	0.084	0.191	0.062	0.064	0.098	0.159	0.074	0.067	0.11	0.182	0.035	0.048
ASV_851	0.707	8.518	0.299941496873395	0.633829860834788	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Unassigned	Unassigned	Unassigned	0.021	0.015	0.019	0	0.023	0.032	0.038	0.017	0	0.01	0.009	0.027	0.027	0.019
ASV_725	0.988	8.723	0.300899980375991	0.634871011226744	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas	Unassigned	0.029	0.017	0.028	0.009	0.046	0	0.091	0	0.009	0.029	0.009	0.055	0	0
ASV_809	-0.721	8.38	0.301648706448316	0.635467058561136	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.011	0.021	0	0.035	0	0	0.015	0.017	0.009	0.019	0.027	0.027	0.027	0.019
ASV_1030	-0.881	8.362	0.302782573651984	0.635486283743811	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Unassigned	0.009	0.021	0.009	0	0	0	0.045	0	0.009	0.019	0.027	0.036	0.018	0.019
ASV_1277	1.112	8.175	0.302797782832454	0.635486283743811	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned	0.016	0.008	0.019	0.009	0	0	0	0.067	0.028	0.01	0	0	0.009	0
ASV_51	0.437	11.738	0.303056554976873	0.635486283743811	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Unassigned	0.35	0.303	0.344	0.642	0.55	0.144	0.129	0.294	0.399	0.333	0.247	0.173	0.266	0.403
ASV_730	0.805	8.861	0.304202885044751	0.636636068136629	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Neorhizobium	Unassigned	0.036	0.023	0.102	0	0.008	0.016	0.03	0.059	0.009	0	0.018	0.009	0.035	0.067
ASV_469	-0.564	9.662	0.30453904359874	0.636636068136629	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Unassigned	0.048	0.08	0.112	0.009	0.031	0.064	0.03	0.042	0.037	0.048	0.128	0.136	0.053	0.077
ASV_901	-1.093	8.199	0.306421113781795	0.637674640445784	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.007	0.018	0	0.026	0	0.008	0	0.008	0.074	0	0	0.027	0.009	0
ASV_468	-0.81	9.082	0.306613674189381	0.637674640445784	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.027	0.053	0.102	0.043	0	0	0	0.017	0.093	0.01	0.046	0.018	0.053	0.096
ASV_129	-0.391	10.776	0.306684597856151	0.637674640445784	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Unassigned	Unassigned	Unassigned	0.131	0.195	0.149	0.226	0.077	0.128	0.061	0.143	0.223	0.228	0.247	0.136	0.133	0.201
ASV_329	0.543	9.51	0.30690723707442	0.637674640445784	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Inhella	Unassigned	0.06	0.049	0.056	0.026	0.085	0.088	0.023	0.084	0.046	0.01	0.055	0.027	0.08	0.077
ASV_1285	0.73	8.349	0.308554522872967	0.640121483524891	NotSig	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Unassigned	0.018	0.012	0.037	0.026	0.023	0.016	0.008	0	0.037	0.01	0	0.009	0.009	0.01
ASV_1139	1.674	8.263	0.309996435946622	0.642135474460859	NotSig	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Sphaerisporangium	Unassigned	0.019	0.006	0	0	0	0.112	0	0	0	0.038	0	0	0	0
ASV_1395	1.143	7.82	0.31129082675646	0.643336487937062	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.007	0.003	0	0	0.015	0.024	0	0	0	0.01	0	0	0	0.01
ASV_337	0.617	9.286	0.311520236271798	0.643336487937062	NotSig	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Unassigned	0.052	0.038	0.065	0.026	0	0.056	0.053	0.109	0.037	0.048	0.018	0.027	0.08	0.019
ASV_1055	0.898	8.218	0.312077975309087	0.643513283428571	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.015	0.009	0	0.009	0.015	0.048	0.015	0	0.028	0	0	0.009	0.009	0.01
ASV_1152	-0.735	8.214	0.313541645260372	0.645554777175057	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Unassigned	0.009	0.017	0.028	0.009	0.008	0	0.008	0	0.028	0	0.018	0.018	0.018	0.019
ASV_269	-0.531	9.604	0.315979231080578	0.649592295569875	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Unassigned	0.047	0.078	0.093	0.035	0.039	0.032	0.023	0.059	0.065	0.2	0.037	0.055	0.035	0.077
ASV_1154	-1.041	7.816	0.317372134577415	0.649659196415456	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unassigned	Unassigned	0.003	0.008	0.009	0.009	0	0	0	0	0	0.019	0	0.018	0	0.01
ASV_964	-0.864	8.139	0.317608753102562	0.649659196415456	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Couchioplanes	Unassigned	0.007	0.016	0	0.026	0.008	0	0	0.008	0.028	0.019	0	0.027	0	0.019
ASV_673	-0.647	8.868	0.317643471498789	0.649659196415456	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	Unassigned	0.02	0.039	0.028	0.009	0.023	0.04	0.023	0	0.028	0.029	0.091	0.018	0.018	0.048
ASV_1153	0.365	10.186	0.317918330160755	0.649659196415456	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Unassigned	0.103	0.094	0.112	0.113	0.108	0.064	0.114	0.109	0.13	0.095	0.082	0.082	0.089	0.086
ASV_77	0.408	11.04	0.319918501300361	0.652767840228131	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	0.199	0.181	0.205	0.122	0.294	0.184	0.212	0.176	0.121	0.105	0.192	0.145	0.177	0.345
ASV_245	-0.654	9.39	0.321896586758186	0.655116070167445	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Unassigned	0.036	0.067	0.028	0.061	0.015	0.04	0.038	0.034	0.046	0.029	0.037	0	0.23	0.058
ASV_476	0.588	9.089	0.322030643442544	0.655116070167445	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Unassigned	0.041	0.033	0.037	0.035	0.039	0.072	0.038	0.025	0.028	0.067	0.009	0	0.027	0.067
ASV_227	0.819	9.819	0.325172624443531	0.660522037431495	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Pseudomethylobacillus	Unassigned	0.088	0.056	0.028	0.13	0	0	0.159	0.21	0.019	0.209	0.027	0.036	0.027	0.019
ASV_927	-0.697	8.371	0.326292165119295	0.66159793573079	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Methyloceanibacter	Unassigned	0.011	0.022	0.009	0.026	0	0.016	0	0.017	0.037	0.019	0	0.027	0.009	0.038
ASV_1128	-0.59	8.705	0.326902611937901	0.66159793573079	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Uliginosibacterium	Unassigned	0.018	0.032	0.009	0.017	0.008	0.016	0.008	0.05	0.065	0.019	0.027	0.018	0.027	0.038
ASV_465	0.528	9.068	0.327784810555939	0.66159793573079	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Unassigned	0.039	0.032	0.019	0.043	0.039	0.032	0.053	0.05	0.037	0.01	0.046	0.009	0.035	0.058
ASV_263	-0.476	9.649	0.328003371435521	0.66159793573079	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Unassigned	Unassigned	0.049	0.08	0.102	0.043	0.054	0.04	0.045	0.008	0.102	0.038	0.064	0.073	0.062	0.144
ASV_1326	-0.814	8.445	0.328129277002212	0.66159793573079	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Ferrovibrio	Unassigned	0.011	0.025	0.009	0	0.046	0	0.008	0	0.028	0.029	0	0.018	0.027	0.048
ASV_1516	-0.62	8.583	0.328787654867659	0.661825337243369	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Unassigned	Acidibacter	Unassigned	0.015	0.028	0.009	0.026	0	0	0.038	0.017	0.037	0.029	0.037	0.018	0.027	0.019
ASV_629	-0.507	9.328	0.329213190499636	0.661825337243369	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Unassigned	0.037	0.059	0.056	0.061	0.023	0.032	0.023	0.025	0.028	0.095	0.091	0.064	0.027	0.048
ASV_1096	-0.607	8.586	0.330729878465983	0.663895175771922	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Bauldia	Unassigned	0.015	0.028	0.009	0.009	0.008	0.008	0.03	0.025	0.046	0.01	0.037	0.027	0.009	0.038
ASV_763	0.54	8.877	0.33278253471168	0.666448469342516	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	0.033	0.026	0.028	0.043	0.008	0.032	0.03	0.059	0.037	0.019	0.027	0.018	0.009	0.048
ASV_384	-0.478	9.621	0.332979756142519	0.666448469342516	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	0.047	0.079	0.065	0.026	0.062	0.088	0.023	0.017	0.13	0.076	0.037	0.055	0.097	0.077
ASV_893	0.424	9.746	0.334714341703658	0.667988160132565	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.074	0.063	0.112	0.087	0.031	0.088	0.091	0.034	0.084	0.067	0.064	0.064	0.035	0.067
ASV_1165	0.897	8.028	0.33519253694469	0.667988160132565	NotSig	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	0.012	0.006	0.028	0.035	0	0	0.008	0	0	0.01	0.009	0.009	0	0.01
ASV_965	-0.403	10.191	0.335219296794332	0.667988160132565	NotSig	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.081	0.122	0.084	0.139	0.07	0.056	0.038	0.101	0.13	0.133	0.128	0.155	0.044	0.144
ASV_89	-0.37	11.013	0.336255040069146	0.668981619075949	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Steroidobacter	Unassigned	0.157	0.232	0.195	0.226	0.101	0.144	0.068	0.21	0.353	0.2	0.128	0.264	0.257	0.192
ASV_1463	-0.847	8.028	0.336699479593618	0.668981619075949	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0.006	0.012	0	0.017	0	0.016	0	0	0	0.029	0.009	0.009	0.018	0.01
ASV_15	0.286	13.444	0.340569119416033	0.675685167051024	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Unassigned	1.113	1.08	0.949	1.302	1.147	1.048	1.022	1.208	1.29	0.971	0.904	0.809	1.232	1.276
ASV_723	0.433	9.75	0.341521028948321	0.675880687987958	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	Unassigned	0.075	0.063	0.13	0.043	0.07	0.072	0.023	0.109	0.074	0.095	0.046	0.055	0.053	0.058
ASV_23	0.651	12.789	0.341659423348278	0.675880687987958	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinocrispum	Unassigned	0.718	0.588	0.419	0.399	3.076	0.192	0.061	0.159	0.993	0.581	0.283	0.6	0.594	0.48
ASV_1043	-0.617	8.439	0.343071073447126	0.676986186545542	NotSig	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	Unassigned	0.012	0.023	0.009	0.017	0.023	0.016	0.008	0	0.046	0.038	0.009	0.009	0.018	0.019
ASV_825	0.687	8.656	0.343362251516609	0.676986186545542	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria	Unassigned	0.027	0.019	0.065	0.009	0.023	0	0.038	0.025	0.009	0.038	0	0.036	0.009	0.019
ASV_689	0.698	8.412	0.343971632476871	0.676986186545542	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Unassigned	Unassigned	Unassigned	0.019	0.014	0.009	0.026	0.039	0.016	0.023	0	0.037	0	0.009	0	0.018	0.019
ASV_270	-0.478	9.878	0.345200706587909	0.676986186545542	NotSig	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unassigned	0.061	0.098	0.102	0.078	0.077	0.024	0.015	0.067	0.056	0.133	0.128	0.027	0.071	0.173
ASV_751	0.68	8.504	0.345386086380836	0.676986186545542	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Virgisporangium	Unassigned	0.022	0.015	0.019	0.061	0.031	0.016	0.008	0	0.028	0.01	0.027	0.018	0	0.01
ASV_1396	-0.389	10.496	0.345782704554647	0.676986186545542	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Dactylosporangium	Unassigned	0.105	0.158	0.102	0.226	0.093	0.096	0.03	0.084	0.232	0.171	0.128	0.136	0.115	0.163
ASV_1414	-0.825	8.027	0.346491205440293	0.676986186545542	NotSig	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.005	0.012	0	0.009	0	0.008	0.015	0	0.028	0.019	0	0.018	0.009	0
ASV_417	0.578	9.428	0.346648044184652	0.676986186545542	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.059	0.044	0.047	0.035	0.008	0.04	0.038	0.185	0.028	0.029	0.064	0.018	0.08	0.048
ASV_359	0.352	10.026	0.346688450630072	0.676986186545542	NotSig	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0.092	0.083	0.13	0.113	0.054	0.08	0.076	0.101	0.093	0.067	0.082	0.055	0.089	0.115
ASV_630	0.728	9.194	0.347742569934728	0.67739072342901	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Unassigned	0.046	0.032	0.019	0	0.108	0.008	0.023	0.117	0.009	0.029	0.055	0.055	0.035	0.01
ASV_1442	-0.85	8.027	0.347889586500592	0.67739072342901	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Unassigned	Unassigned	0.006	0.012	0.009	0.017	0	0	0	0.008	0.009	0	0.027	0.009	0.027	0
ASV_957	0.6	8.471	0.349278512466165	0.678237508071008	NotSig	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.021	0.015	0.019	0.043	0.008	0.016	0.015	0.025	0	0.029	0.018	0	0.027	0.019
ASV_455	0.54	8.761	0.349436090365253	0.678237508071008	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0.029	0.023	0.019	0.035	0.015	0.056	0.023	0.025	0.028	0.019	0.018	0	0.035	0.038
ASV_915	0.551	8.593	0.350211143358097	0.678237508071008	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	0.023	0.018	0.028	0.017	0.039	0.016	0.023	0.017	0.037	0.01	0.027	0.009	0.018	0.01
ASV_1351	-0.612	8.846	0.350603344785312	0.678237508071008	NotSig	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	Unassigned	0.021	0.037	0.037	0.035	0.039	0.008	0	0.008	0.037	0.057	0.064	0.036	0.018	0.01
ASV_165	-0.366	10.312	0.350864376564403	0.678237508071008	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0.089	0.134	0.112	0.087	0.132	0.064	0.038	0.101	0.176	0.114	0.137	0.127	0.097	0.153
ASV_1496	0.876	8.113	0.35131011056356	0.678237508071008	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned	0.012	0.008	0.009	0	0.031	0.024	0.008	0	0.028	0	0	0.009	0	0.01
ASV_246	-0.508	10.244	0.352155245988213	0.678907496862708	NotSig	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	0.083	0.137	0.149	0.069	0.023	0.024	0.045	0.185	0.297	0.057	0.055	0.064	0.151	0.201
ASV_223	-0.443	9.715	0.353526371036854	0.680588197349197	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	0.053	0.084	0.065	0.078	0.062	0.048	0.015	0.05	0.139	0.067	0.018	0.073	0.133	0.077
ASV_215	0.59	9.267	0.354178092911628	0.680881157459167	NotSig	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0.05	0.037	0.084	0.052	0.015	0.024	0.068	0.059	0.046	0.019	0.082	0.064	0.009	0
ASV_788	-0.864	8.616	0.355875598725965	0.681951121594898	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	Unassigned	0.013	0.03	0.009	0	0	0.008	0.061	0	0.019	0.038	0.009	0.027	0.089	0
ASV_127	0.488	10.509	0.355919078377762	0.681951121594898	NotSig	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Unassigned	0.133	0.117	0.13	0.061	0.364	0.096	0.053	0.092	0.186	0.048	0.064	0.127	0.142	0.134
ASV_1040	0.601	8.321	0.356235655594693	0.681951121594898	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Unassigned	0.016	0.012	0.009	0.017	0.008	0.008	0.023	0.034	0.009	0.01	0.018	0.009	0.009	0.019
ASV_870	1.149	8.417	0.360350085535217	0.687970434520327	NotSig	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	0.022	0.011	0	0	0.008	0	0	0.126	0.009	0	0.037	0	0	0.019
ASV_614	0.571	8.546	0.361399540103704	0.687970434520327	NotSig	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Novimethylophilus	Unassigned	0.022	0.017	0.028	0	0.015	0.04	0.023	0.025	0.009	0.019	0.018	0.027	0.018	0.01
ASV_161	0.375	10.665	0.361441876072734	0.687970434520327	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Unassigned	0.151	0.138	0.14	0.191	0.194	0.064	0.174	0.143	0.232	0.067	0.11	0.109	0.177	0.134
ASV_887	0.807	8.106	0.361912216061735	0.687970434520327	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Antribacter	Unassigned	0.013	0.008	0.028	0.017	0	0	0.008	0.025	0	0.01	0.009	0	0.027	0
ASV_1091	0.828	8.868	0.362326549245013	0.687970434520327	NotSig	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lentzea	Unassigned	0.037	0.021	0.019	0.043	0	0.04	0	0.117	0.019	0	0.037	0.064	0.009	0
ASV_83	0.709	11.342	0.36261347984144	0.687970434520327	NotSig	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Unassigned	0.292	0.193	0.177	0.382	0.147	0	0.023	1.023	0.297	0.048	0.11	0.491	0.089	0.125
ASV_820	0.687	8.345	0.362913237285484	0.687970434520327	NotSig	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	Unassigned	0.019	0.012	0.019	0.043	0	0.008	0.008	0.034	0.019	0	0.027	0.009	0	0.019
ASV_1113	-0.659	8.379	0.363601713392876	0.68828764487897	NotSig	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Virgisporangium	Unassigned	0.011	0.022	0.019	0	0.023	0.008	0.008	0.008	0.028	0	0.009	0.018	0.018	0.058
