Species	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral clone FP036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289184499710816	0	0.230096640589047	1.10943015632879
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral clone HE012	0	0	0	0	0	0	0.0345661942620118	0.831353919239905	0	0	0	0.353982300884956	0	0	0	0.04151100041511	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral taxon 498	0	0	0	0	0	0.305810397553517	0.207397165572071	0	0.0672947510094213	0	0.0523834468308015	0	0	0	0	0	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia wadei	0	0	0	0	0	0	0.276529554096094	0.712589073634204	0	0	0.0523834468308015	0	0	0	0	0	0.0460193281178095	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0.104766893661603	0	0	0	0.231347599768652	0.24906600249066	0.322135296824666	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578368999421631	0	0.0460193281178095	0.504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Pseudoleptotrichia|Leptotrichia sp. oral taxon 215 str. W9775	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0	0.0526592943654555	0	0.12453300124533	0.092038656235619	2.77357539082199
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Pseudoleptotrichia|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231347599768652	0.62266500622665	0.322135296824666	0.857286938981341
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Sneathia|Sneathia amnii	0	0	0	0	0	0	0	0	0	0	1.78103719224725	0	0.0686813186813187	0	0	0	0	0
Bacteria|Patescibacteria|Gracilibacteria|Absconditabacteriales (SR1)|Incertae Sedis|Incertae Sedis|SR1 bacterium human oral taxon HOT-345	0	0	0	0	0	0	0	0	0	0	0.104766893661603	0	0	0	0	0	0	0.100857286938981
Bacteria|Patescibacteria|Gracilibacteria|Absconditabacteriales (SR1)|Incertae Sedis|Incertae Sedis|SR1 bacterium oral taxon 875	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0	0	0.0578368999421631	0.12453300124533	0.0460193281178095	0.201714573877963
Bacteria|Patescibacteria|Gracilibacteria|Absconditabacteriales (SR1)|Incertae Sedis|Incertae Sedis|candidate division SR1 bacterium taxon 345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578368999421631	0.4151100041511	0	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Incertae Sedis|Incertae Sedis|TM7 phylum sp. oral clone FR058	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0	0.0578368999421631	0	0.092038656235619	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Incertae Sedis|Incertae Sedis|uncultured bacterium	0	0	0	0	0	0.305810397553517	0.691323885240235	0.118764845605701	0.336473755047106	0	3.09062336301729	2.47787610619469	0	0	0.231347599768652	0.04151100041511	0.230096640589047	0.0504286434694907
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus Saccharimonas|TM7 phylum sp. canine oral taxon 251	0	0	0	0	0	0	0	0	0	0	0	0.353982300884956	0	0	0	0	0	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus Saccharimonas|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0	0	0.100806451612903	0	0	0	1.05318588730911	0.115673799884326	0.20755500207555	0	0.0504286434694907
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Incertae Sedis|Unassigned	0	0	0	0	0	0	0	0	0	0	0	1.23893805309735	0	0	0	0	0	0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Incertae Sedis|uncultured Candidatus Saccharibacteria bacterium	0	0	0	0	0	0	1.34808157621846	0	0	0.100806451612903	0.995285489785228	0	0	0	0	0	0.138057984353428	0.0504286434694907
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Incertae Sedis|uncultured bacterium	0	0	0	0	0	0	0.380228136882129	0.356294536817102	0.0672947510094213	0	0.0523834468308015	0.707964601769911	0.137362637362637	0	0	0.08302200083022	0.368154624942476	0.0504286434694907
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|TM7x|uncultured bacterium	0	0	0	0	0	0	1.62461113031455	0	0.269179004037685	0	0.104766893661603	0	0.274725274725275	0	0.694042799305957	0.16604400166044	0.552231937413714	4.08472012102874
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Lautropia|Lautropia mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0.274725274725275	0	0.115673799884326	0	0.736309249884952	0.100857286938981
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Eikenella|Eikenella corrodens	0	0	0	0	0	0	0.172830971310059	0	0	0	0	0	0	0.0526592943654555	0.0578368999421631	0	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Eikenella|Unassigned	0	0	0	0	0	0	0.103698582786035	0	0.0672947510094213	0	0	0	0.206043956043956	0.105318588730911	0.115673799884326	0.04151100041511	0.230096640589047	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Kingella|Unassigned	0	0	0	0	0	0	0.553059108192188	0	0	0	0	0	0	0.105318588730911	0	0	0.0460193281178095	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Neisseria elongata subsp. nitroreducens	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0.274725274725275	0.684570826750922	0	0.16604400166044	0.230096640589047	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Neisseria oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0.115673799884326	0	0.092038656235619	0.201714573877963
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Neisseria sp. R-22841	0	0	0	0	0	0	0	0.118764845605701	0	0	0	0	0	3.37019483938915	7.63447079236553	1.86799501867995	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Neisseria subflava	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526592943654555	0	3.65296803652968	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|Unassigned	0	0	0	0	0	0	0	0.118764845605701	0	0.100806451612903	0	0.176991150442478	2.12912087912088	1.4218009478673	1.44592249855408	0.12453300124533	7.59318913943856	4.48814926878467
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Neisseria|uncultured Neisseria sp.	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.206043956043956	0	0	0	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Burkholderiales|Neisseriaceae|Unassigned|Unassigned	0	0	0	0	0	0	0.0345661942620118	0	0	0.100806451612903	0	0	0	0	0	0	0.138057984353428	0.0504286434694907
Bacteria|Pseudomonadota|Gammaproteobacteria|Cardiobacteriales|Cardiobacteriaceae|Cardiobacterium|Cardiobacterium valvarum	0	0	0	0	0	0	0.0345661942620118	0.118764845605701	0	0	0.0523834468308015	0	0.206043956043956	0	0	0	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Cardiobacteriales|Cardiobacteriaceae|Cardiobacterium|uncultured Cardiobacterium sp.	0	0	0	0	0	0	0.172830971310059	0	0	0	0	0.176991150442478	0.137362637362637	0.157977883096367	0.0578368999421631	0	0	0.151285930408472
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Aggregatibacter|Aggregatibacter actinomycetemcomitans DSM 8324	0	0	0	0	0	0	0	0	0	0.504032258064516	0	0	0	0	0	0	0	0
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Haemophilus|Unassigned	0	0	0	0	0	0	0.0691323885240235	0	0	0	0	0	0.0686813186813187	0.0526592943654555	0.115673799884326	0.70568700705687	0.598251265531523	0.302571860816944
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Haemophilus|uncultured bacterium	0	0	0	0	0	0	0.103698582786035	0	0	0	0	0.176991150442478	0.274725274725275	1.73775671406003	0.289184499710816	2.94728102947281	1.38057984353428	0.70600100857287
Bacteria|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Pasteurellaceae|Haemophilus|uncultured organism	0	0	0	0	0	0	0.172830971310059	0	0	0	0	0	0.412087912087912	1.84307530279094	0.462695199537305	4.48318804483188	0.690289921767142	0.554715078164397
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema denticola	0	0	0	0	0	0	0.79502246802627	0	0.403768506056528	0.30241935483871	0.314300680984809	1.41592920353982	0.755494505494506	0	0	0	0.0460193281178095	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema denticola ATCC 33521	0	0	0	0	0	0	0.103698582786035	0	0	0.201612903225806	0.471451021477213	0	1.8543956043956	0	0.0578368999421631	0	0	0.0504286434694907
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema lecithinolyticum	0	0	0	0	0	0	0.172830971310059	0	0.201884253028264	0	0	0	0.137362637362637	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema maltophilum	0.092678405931418	0	0	0	0	0	0.0691323885240235	0	0	0	0.314300680984809	0.176991150442478	0.137362637362637	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema parvum	0	0	0	0	0	0	0.0691323885240235	0	0	0	0.0523834468308015	0.176991150442478	0.0686813186813187	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema socranskii	0	0	0	0	0	0	0.276529554096094	0.237529691211401	0.0672947510094213	0	0.157150340492404	0	0.274725274725275	0	0	0.04151100041511	0.0460193281178095	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema socranskii subsp. buccale	0	0	0	0	0	0	0.0345661942620118	0	0	0.100806451612903	0.314300680984809	0	0.549450549450549	0	0	0	0.0460193281178095	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. 3	0	0	0	0	0	0	0	0	0	0	0.209533787323206	0	0.137362637362637	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. I	0	0	0	0	0	0	0.241963359834082	0	0	0	0.0523834468308015	0	0	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. IV	0	0	0	0	0	0	0	0	0	0	0.419067574646412	0	0	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. canine oral taxon 395	0	0	0	0	0	0	0	0	0.0672947510094213	0	0.314300680984809	0	0	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. feline oral taxon 143	0	0	0	0	0	0	0.5876253024542	0	0	0	0.0523834468308015	0	0.274725274725275	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema sp. oral taxon 235	0	0	0	0	0	0	0	0	0	0	0	0.176991150442478	0.206043956043956	0	0	0	0	0
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Unassigned	0	0	0	0	0	0	0.207397165572071	0	0.471063257065949	0.100806451612903	0.471451021477213	0	0.0686813186813187	0.0526592943654555	0.115673799884326	0	0.0460193281178095	0.100857286938981
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|uncultured Treponema sp.	0	0	0	0	0	0	3.21465606636709	0	3.09555854643338	0.403225806451613	1.41435306443164	1.06194690265487	1.44230769230769	0	0.115673799884326	0	0	0.100857286938981
Bacteria|Spirochaetota|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|uncultured bacterium	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0.412087912087912	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Deferribacteres sp. oral clone JV006	0	0	0	0	0	0	0	0	0.942126514131898	0	0.419067574646412	0	0.0686813186813187	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Firmicutes oral clone MCE7_5	0	0	0	0	0	0	0	0.118764845605701	0	0	0.157150340492404	0.884955752212389	0.0686813186813187	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Fretibacterium fastidiosum	0	0	0	0	0	0	0.864154856550294	0.118764845605701	0.53835800807537	0.100806451612903	1.46673651126244	0.176991150442478	0.274725274725275	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Synergistales bacterium canine oral taxon 203	0	0	0	0	0	0	0.276529554096094	0.118764845605701	0.605652759084791	0	0.314300680984809	0	0.274725274725275	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Synergistales bacterium canine oral taxon 244	0	0	0	0	0	0	1.10611821638438	0	0.471063257065949	0.100806451612903	0.261917234154007	0.176991150442478	0.274725274725275	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Synergistetes bacterium oral taxon 363	0	0	0	0	0	0	0.483926719668165	0	0.0672947510094213	0	0.104766893661603	0.176991150442478	0	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|Unassigned	0	0	0	0	0	0	0	0	1.21130551816958	0	1.10005238344683	0	0	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|uncultured Fretibacterium sp.	0	0	0	0	0	0	0	0	0	0	0.419067574646412	0	0	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|uncultured Synergistetes bacterium	0	0	0	0	0	0	0	0	2.42261103633917	0	0.471451021477213	0	0.206043956043956	0	0	0	0	0
Bacteria|Synergistota|Synergistia|Synergistales|Synergistaceae|Fretibacterium|uncultured bacterium	0	0	0	0	0	0	0.622191496716212	0.475059382422803	3.36473755047106	0	1.51911995809324	1.23893805309735	0.480769230769231	0	0.115673799884326	0	0	0
Bacteria|Thermodesulfobacteriota|Desulfobulbia|Desulfobulbales|Desulfobulbaceae|Desulfobulbus|Desulfobulbus sp. ORNL	0	0	0	0	0	0	8.84894573107501	1.42517814726841	4.64333781965007	0.604838709677419	6.23363017286537	3.71681415929204	0.274725274725275	0	0	0	0	0
Bacteria|Thermodesulfobacteriota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Bilophila|Bilophila wadsworthia	0	0	0	1.03626943005181	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Thermodesulfobacteriota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0.530973451327434	0	0	0	0	0	0
Bacteria|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Akkermansiaceae|Akkermansia|uncultured bacterium	6.39481000926784	0	0	0	1.66666666666667	0	0	0.118764845605701	0	0	0	0	0	0	0	0	0	0
